,brain_region_1,value,SPI,brain_region_2
15114,proc-26,0.32041856021737786,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15115,proc-27,0.11130527785894907,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15116,proc-28,0.2763911725686622,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15117,proc-29,0.3279997657272176,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15118,proc-30,0.0686884983616026,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15119,proc-31,0.11313833221010758,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15120,proc-32,0.23928485818639358,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15121,proc-33,0.1453445876413146,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15122,proc-34,0.1323846975733013,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15123,proc-35,0.16514506036842372,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15124,proc-36,0.3407537453748667,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15125,proc-37,0.23182227643601502,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15126,proc-38,0.24595661326041937,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15127,proc-39,0.2413391906177524,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15128,proc-40,0.13324492993682266,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15129,proc-41,0.15272433390473994,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15130,proc-42,0.2502780326743998,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15131,proc-43,0.2242469657281332,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15132,proc-44,0.10922635627445249,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15133,proc-45,0.1766078031482016,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15134,proc-46,0.1709517983689416,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15135,proc-47,0.2912497037292444,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15136,proc-48,0.11208343166003026,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15137,proc-49,0.22073866702676154,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15138,proc-50,0.2161231425435623,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15139,proc-51,0.11993089185922061,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15140,proc-52,0.12622197821486503,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15141,proc-53,0.0964877988450843,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15142,proc-54,0.26961840445665936,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15143,proc-55,0.19347547537555754,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15144,proc-56,0.20461804051319646,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15145,proc-57,0.23346375833153857,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15146,proc-58,0.1617727001207886,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15147,proc-59,0.10358242500971868,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15148,proc-60,0.12327721022025417,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15149,proc-61,0.2754334749148419,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15150,proc-62,0.1567621665642953,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15151,proc-63,0.2420837597851448,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15152,proc-64,0.17750704974237885,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15153,proc-65,0.09134616084884785,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15154,proc-66,0.09098763958311148,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15155,proc-67,0.18707735587670216,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15156,proc-68,0.12968450151422894,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15157,proc-69,0.1477489982260967,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15158,proc-70,0.3868657903838704,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15159,proc-71,0.2194185979284821,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15160,proc-72,0.29307197910371885,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15161,proc-73,0.4440474877723616,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15162,proc-74,0.2743840946854896,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15163,proc-75,0.11839476394836292,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15164,proc-76,0.11222896986497519,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15165,proc-77,0.21603329282561884,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15166,proc-78,0.19919727661760833,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15167,proc-79,0.10338681872628824,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15168,proc-80,0.22486991257434125,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15169,proc-81,0.07604881921940594,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-20
15170,proc-0,0.11540844816143021,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15171,proc-1,0.13737256047842486,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15172,proc-2,0.12272508907259766,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15173,proc-3,0.07134103821055354,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15174,proc-4,0.1350702956720549,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15175,proc-5,0.08251824961914637,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15176,proc-6,0.09575500824351055,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15177,proc-7,0.17967575883126846,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15178,proc-8,0.13680119801288196,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15179,proc-9,0.12708798550382586,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15180,proc-10,0.14567766651825542,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15181,proc-11,0.1471669898275079,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15182,proc-12,0.22155324356297074,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15183,proc-13,0.1182914543944944,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15184,proc-14,0.1426556562376636,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15185,proc-15,0.14531255627364736,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15186,proc-16,0.20842465108136518,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15187,proc-17,0.32075945239854214,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15188,proc-18,0.1856370506975526,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15189,proc-19,0.12193121898368912,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15190,proc-20,0.08521781663030496,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15191,proc-21,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15192,proc-22,0.1199795458196748,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15193,proc-23,0.10931050178971907,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15194,proc-24,0.08478838168551985,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15195,proc-25,0.08487843911870542,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15196,proc-26,0.111107423320502,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15197,proc-27,0.11414080658003795,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15198,proc-28,0.044381905036273574,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15199,proc-29,0.14143765691166002,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15200,proc-30,0.2575008439314382,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15201,proc-31,0.10839640831963175,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15202,proc-32,0.1864347436139736,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15203,proc-33,0.11604997357183634,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15204,proc-34,0.10653055186783784,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15205,proc-35,0.1263825192378083,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15206,proc-36,0.10479111716420629,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15207,proc-37,0.11584020911917113,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15208,proc-38,0.10973443122813466,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15209,proc-39,0.12464266337346612,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15210,proc-40,0.30850887367955815,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15211,proc-41,0.05840658825881985,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15212,proc-42,0.15836354734686986,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15213,proc-43,0.14909898321030515,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15214,proc-44,0.11298777697753597,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15215,proc-45,0.13278288108313877,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15216,proc-46,0.34919820986771577,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15217,proc-47,0.0941095843465294,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15218,proc-48,0.07285285010704406,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15219,proc-49,0.13914420169479372,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15220,proc-50,0.09450927560810574,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15221,proc-51,0.10410891870712866,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15222,proc-52,0.13156313809212206,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15223,proc-53,0.1533639953982797,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15224,proc-54,0.0427075983837985,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15225,proc-55,0.09958842249458649,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15226,proc-56,0.08375718846969894,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15227,proc-57,0.11101843738879623,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15228,proc-58,0.16092639336381753,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15229,proc-59,0.10566118082388715,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15230,proc-60,0.16732402532374566,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15231,proc-61,0.11057782955153944,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15232,proc-62,0.2584595031896427,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15233,proc-63,0.0750664452792646,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15234,proc-64,0.13085237542489858,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15235,proc-65,0.10646745479181315,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15236,proc-66,0.0896786438178787,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15237,proc-67,0.14503777266303186,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15238,proc-68,0.1300665664390044,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15239,proc-69,0.08304000860336304,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15240,proc-70,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15241,proc-71,0.11768043865478597,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15242,proc-72,0.17726234500461185,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15243,proc-73,0.15317833444798593,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15244,proc-74,0.04536186900221665,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15245,proc-75,0.11922613440727549,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15246,proc-76,0.12420558511714873,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15247,proc-77,0.1299759397666039,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15248,proc-78,0.06094223120933581,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15249,proc-79,0.14315656171480837,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15250,proc-80,0.05843107899079771,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15251,proc-81,0.12362530607105611,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-21
15252,proc-0,0.09130103460934941,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15253,proc-1,0.1565941702419036,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15254,proc-2,0.18399033769424544,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15255,proc-3,0.08060487566962742,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15256,proc-4,0.19556923365420123,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15257,proc-5,0.09723194426175345,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15258,proc-6,0.2137272447564188,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15259,proc-7,0.23985343710797385,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15260,proc-8,0.34029946726434795,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15261,proc-9,0.17402712906974074,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15262,proc-10,0.06970545216134703,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15263,proc-11,0.12758493129873183,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15264,proc-12,0.18280051605747263,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15265,proc-13,0.055299631221235955,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15266,proc-14,0.3085252988133385,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15267,proc-15,0.36155456665739594,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15268,proc-16,0.16328639224410013,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15269,proc-17,0.15160513555623348,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15270,proc-18,0.2161437987843631,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15271,proc-19,0.12930463150309218,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15272,proc-20,0.06901134047377847,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15273,proc-21,0.0855212725771554,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15274,proc-22,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15275,proc-23,0.1930186441068776,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15276,proc-24,0.15885331332599,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15277,proc-25,0.1702436231473616,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15278,proc-26,0.09700506617377098,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15279,proc-27,0.19827728704538686,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15280,proc-28,0.11616973988061127,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15281,proc-29,0.4396280157711352,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15282,proc-30,0.17136177244475512,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15283,proc-31,0.060778852521500296,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15284,proc-32,0.2364332827838511,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15285,proc-33,0.1570847123083028,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15286,proc-34,0.15042350463084023,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15287,proc-35,0.09905422126752887,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15288,proc-36,0.22615920496134703,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15289,proc-37,0.12160307380808447,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15290,proc-38,0.23760745128080243,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15291,proc-39,0.08261901678879993,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15292,proc-40,0.11653096235044434,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15293,proc-41,0.1546276934587421,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15294,proc-42,0.09745516109139073,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15295,proc-43,0.11143352397257561,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15296,proc-44,0.06581630988722179,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15297,proc-45,0.24109530724998304,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15298,proc-46,0.07602877484322879,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15299,proc-47,0.15599185547797148,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15300,proc-48,0.07698687096723782,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15301,proc-49,0.2643437793504114,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15302,proc-50,0.15293964025592185,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15303,proc-51,0.2061035536076822,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15304,proc-52,0.07837846869721278,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15305,proc-53,0.2390588586172375,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15306,proc-54,0.13896840911054323,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15307,proc-55,0.2004586246616999,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15308,proc-56,0.2198044196091131,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15309,proc-57,0.1272196647638894,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15310,proc-58,0.07041202736640328,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15311,proc-59,0.07587127141208311,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15312,proc-60,0.1262609553147829,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15313,proc-61,0.1541289003301619,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15314,proc-62,0.13562283451320595,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15315,proc-63,0.29407712422235466,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15316,proc-64,0.10839937709235666,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15317,proc-65,0.1212749973042697,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15318,proc-66,0.13204794363702588,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15319,proc-67,0.09956501879884536,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15320,proc-68,0.17471780365088246,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15321,proc-69,0.0758468672771124,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15322,proc-70,0.14702128431031444,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15323,proc-71,0.23513156119610795,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15324,proc-72,0.22048974704650678,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15325,proc-73,0.19556443072934634,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15326,proc-74,0.19591581371685624,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15327,proc-75,0.1025326229182067,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15328,proc-76,0.18099338312156799,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15329,proc-77,0.12431668476618696,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15330,proc-78,0.28172884143588944,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15331,proc-79,0.1769154551451018,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15332,proc-80,0.0928463921919698,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15333,proc-81,0.1583965568321605,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-22
15334,proc-0,0.1700116653795946,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15335,proc-1,0.1586073883976343,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15336,proc-2,0.33215572775204394,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15337,proc-3,0.1732298991262469,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15338,proc-4,0.2547149067354522,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15339,proc-5,0.10186813733386382,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15340,proc-6,0.1762075794946743,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15341,proc-7,0.1546207188677348,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15342,proc-8,0.31711316887009644,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15343,proc-9,0.13590042269309685,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15344,proc-10,0.08102073384415445,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15345,proc-11,0.19521350168921142,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15346,proc-12,0.1024561669145316,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15347,proc-13,0.10434712001361221,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15348,proc-14,0.20255445002908973,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15349,proc-15,0.31024224203794415,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15350,proc-16,0.24157509530647772,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15351,proc-17,0.3475443191153282,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15352,proc-18,0.16757531795382152,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15353,proc-19,0.21920546455738604,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15354,proc-20,0.06753506008973198,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15355,proc-21,0.22397151995941006,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15356,proc-22,0.15506321701792755,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15357,proc-23,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15358,proc-24,0.18776287674411743,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15359,proc-25,0.20950646605442452,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15360,proc-26,0.1717870760773832,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15361,proc-27,0.18932702507419338,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15362,proc-28,0.09216664929598395,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15363,proc-29,0.22962654177456862,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15364,proc-30,0.22037353089170053,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15365,proc-31,0.07874910373359431,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15366,proc-32,0.23339006639464352,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15367,proc-33,0.12480045873905664,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15368,proc-34,0.10154704725416434,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15369,proc-35,0.09097225875858962,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15370,proc-36,0.15907342600899935,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15371,proc-37,0.10621159618951953,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
15372,proc-38,0.2146438599567481,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,proc-23
